SNo,Date,Price,Open,High,Low,Vol.,Change %
1607,04-01-2017,0.022,0.0214,0.02323,0.01968,86880000,2.8
1606,04-02-2017,0.0615,0.022,0.0695,0.0075,443130000,179.55
1605,04-03-2017,0.03201,0.0615,0.062,0.025,292830000,-47.95
1604,04-04-2017,0.03787,0.03201,0.0429,0.0269,159380000,18.31
1603,04-05-2017,0.03559,0.03787,0.04108,0.035,105010000,-6.02
1602,04-06-2017,0.0332,0.03559,0.03728,0.029,110950000,-6.72
1601,04-07-2017,0.03715,0.0332,0.03873,0.03086,102120000,11.9
1600,04-08-2017,0.03575,0.03715,0.0378,0.03515,58140000,-3.77
1599,04-09-2017,0.03421,0.03575,0.03578,0.03251,32770000,-4.31
1598,04-10-2017,0.03404,0.03421,0.0359,0.0332,28360000,-0.5
1597,04-11-2017,0.03316,0.03404,0.03513,0.032,29820000,-2.59
1596,04-12-2017,0.03455,0.03316,0.0356,0.0322,41020000,4.19
1595,04-13-2017,0.03422,0.03455,0.03562,0.0337,41250000,-0.96
1594,04-14-2017,0.03348,0.03422,0.03525,0.033,23630000,-2.16
1593,04-15-2017,0.03381,0.03348,0.03451,0.03315,15500000,0.99
1592,04-16-2017,0.03306,0.03381,0.03395,0.03251,13400000,-2.22
1591,04-17-2017,0.03333,0.03306,0.03386,0.03246,19190000,0.82
1590,04-18-2017,0.03281,0.03333,0.03419,0.0322,26070000,-1.56
1589,04-19-2017,0.03035,0.03281,0.03319,0.02816,35030000,-7.5
1588,04-20-2017,0.02999,0.03035,0.03104,0.02643,64210000,-1.19
1587,04-21-2017,0.03355,0.02999,0.0347,0.02945,82640000,11.87
1586,04-22-2017,0.0316,0.03355,0.03401,0.03033,27760000,-5.81
1585,04-23-2017,0.03141,0.0316,0.03214,0.03102,21200000,-0.6
1584,04-24-2017,0.03151,0.03141,0.032,0.0309,16870000,0.32
1583,04-25-2017,0.03224,0.03151,0.03421,0.03108,38800000,2.32
1582,04-26-2017,0.03275,0.03224,0.03392,0.03224,34440000,1.58
1581,04-27-2017,0.03523,0.03275,0.0368,0.03225,45280000,7.57
1580,04-28-2017,0.045,0.03523,0.04612,0.03487,120540000,27.73
1579,04-29-2017,0.05383,0.045,0.05952,0.04499,124590000,19.62
1578,04-30-2017,0.05218,0.05383,0.05499,0.04902,51990000,-3.07
1577,05-01-2017,0.05383,0.05218,0.05811,0.04903,77800000,3.16
1576,05-02-2017,0.05382,0.05383,0.05527,0.0505,38670000,-0.02
1575,05-03-2017,0.06108,0.05382,0.06199,0.05245,63350000,13.49
1574,05-04-2017,0.08,0.06108,0.08793,0.06,177350000,30.98
1573,05-05-2017,0.09139,0.08,0.105,0.07776,168240000,14.24
1572,05-06-2017,0.1001,0.09139,0.1039,0.09029,76320000,9.53
1571,05-07-2017,0.1391,0.1001,0.155,0.09725,141560000,38.96
1570,05-08-2017,0.1917,0.1391,0.224,0.1121,196520000,37.81
1569,05-09-2017,0.1564,0.1917,0.207,0.112,93830000,-18.41
1568,05-10-2017,0.187,0.1564,0.1979,0.151,57110000,19.57
1567,05-11-2017,0.1837,0.187,0.1973,0.1618,47810000,-1.76
1566,05-12-2017,0.2069,0.1837,0.21,0.1806,48150000,12.63
1565,05-13-2017,0.2102,0.2069,0.222,0.1951,35710000,1.59
1564,05-14-2017,0.2171,0.2102,0.22,0.2076,17260000,3.28
1563,05-15-2017,0.2631,0.2171,0.2631,0.2156,55290000,21.19
1562,05-16-2017,0.325,0.2631,0.3347,0.25,95310000,23.53
1561,05-17-2017,0.375,0.325,0.3989,0.285,112510000,15.38
1560,05-18-2017,0.3575,0.375,0.3925,0.304,56880000,-4.67
1559,05-19-2017,0.3224,0.3575,0.3594,0.2817,58130000,-9.82
1558,05-20-2017,0.3449,0.3224,0.359,0.289,55880000,6.98
1557,05-21-2017,0.324,0.3449,0.36,0.319,31290000,-6.06
1556,05-22-2017,0.2988,0.324,0.3308,0.2348,66180000,-7.78
1555,05-23-2017,0.3229,0.2988,0.3542,0.2827,41180000,8.07
1554,05-24-2017,0.29,0.3229,0.34,0.286,49650000,-10.19
1553,05-25-2017,0.24,0.29,0.3027,0.231,77640000,-17.24
1552,05-26-2017,0.276,0.24,0.3282,0.24,69360000,15
1551,05-27-2017,0.21,0.276,0.287,0.135,142980000,-23.91
1550,05-28-2017,0.2281,0.21,0.2489,0.2033,55290000,8.62
1549,05-29-2017,0.2324,0.2281,0.2462,0.2102,47020000,1.89
1548,05-30-2017,0.2042,0.2324,0.2388,0.1868,40780000,-12.13
1547,05-31-2017,0.2475,0.2042,0.251,0.1931,51680000,21.2
1546,06-01-2017,0.3364,0.2475,0.34,0.2456,124130000,35.92
1545,06-02-2017,0.2959,0.3364,0.3372,0.2759,49620000,-12.04
1544,06-03-2017,0.2921,0.2959,0.307,0.2711,26170000,-1.28
1543,06-04-2017,0.2941,0.2921,0.31,0.271,14940000,0.68
1542,06-05-2017,0.2888,0.2941,0.2979,0.2869,12310000,-1.8
1541,06-06-2017,0.284,0.2888,0.295,0.274,41420000,-1.66
1540,06-07-2017,0.2762,0.284,0.3,0.2717,45350000,-2.75
1539,06-08-2017,0.2869,0.2762,0.2973,0.27,24470000,3.87
1538,06-09-2017,0.2814,0.2869,0.296,0.28,19740000,-1.92
1537,06-10-2017,0.2598,0.2814,0.2848,0.2555,34210000,-7.68
1536,06-11-2017,0.2701,0.2598,0.28,0.2543,21430000,3.96
1535,06-12-2017,0.2467,0.2701,0.282,0.2325,56600000,-8.66
1534,06-13-2017,0.2626,0.2467,0.275,0.2454,23960000,6.45
1533,06-14-2017,0.2623,0.2626,0.3,0.245,55850000,-0.11
1532,06-15-2017,0.245,0.2623,0.2642,0.214,50500000,-6.6
1531,06-16-2017,0.2506,0.245,0.257,0.2325,19460000,2.29
1530,06-17-2017,0.2597,0.2506,0.265,0.2357,28880000,3.63
1529,06-18-2017,0.2651,0.2597,0.278,0.247,32930000,2.08
1528,06-19-2017,0.281,0.2651,0.282,0.2588,20880000,6
1527,06-20-2017,0.308,0.281,0.325,0.2742,77740000,9.61
1526,06-21-2017,0.2726,0.308,0.3126,0.2542,48480000,-11.49
1525,06-22-2017,0.2779,0.2726,0.2816,0.2513,46960000,1.94
1524,06-23-2017,0.2916,0.2779,0.295,0.2767,23590000,4.93
1523,06-24-2017,0.2775,0.2916,0.3039,0.2564,74570000,-4.84
1522,06-25-2017,0.2577,0.2775,0.2816,0.2485,25110000,-7.14
1521,06-26-2017,0.2461,0.2577,0.2672,0.2184,57630000,-4.5
1520,06-27-2017,0.2618,0.2461,0.2618,0.2261,41430000,6.38
1519,06-28-2017,0.2686,0.2618,0.2687,0.2487,27680000,2.6
1518,06-29-2017,0.2561,0.2686,0.2693,0.2513,21950000,-4.65
1517,06-30-2017,0.2466,0.2561,0.2596,0.245,17420000,-3.71
1516,07-01-2017,0.2386,0.2466,0.2518,0.2337,17670000,-3.24
1515,07-02-2017,0.2537,0.2386,0.2547,0.233,13950000,6.33
1514,07-03-2017,0.2523,0.2537,0.2567,0.2445,19640000,-0.55
1513,07-04-2017,0.2473,0.2523,0.2581,0.2471,18000000,-1.98
1512,07-05-2017,0.252,0.2473,0.2563,0.2434,15410000,1.9
1511,07-06-2017,0.2506,0.252,0.2528,0.2482,9830000,-0.56
1510,07-07-2017,0.2303,0.2506,0.2516,0.2298,22490000,-8.1
1509,07-08-2017,0.23,0.2303,0.2321,0.2112,38290000,-0.13
1508,07-09-2017,0.2261,0.23,0.2422,0.2259,14410000,-1.7
1507,07-10-2017,0.1883,0.2261,0.2269,0.1707,50350000,-16.72
1506,07-11-2017,0.1778,0.1883,0.1994,0.1511,95620000,-5.58
1505,07-12-2017,0.1958,0.1778,0.1971,0.1656,46480000,10.12
1504,07-13-2017,0.1925,0.1958,0.2178,0.181,39490000,-1.69
1503,07-14-2017,0.1843,0.1925,0.1925,0.1717,27610000,-4.26
1502,07-15-2017,0.172,0.1843,0.1848,0.1707,29080000,-6.67
1501,07-16-2017,0.1461,0.172,0.1743,0.1275,113360000,-15.06
1500,07-17-2017,0.1723,0.1461,0.1732,0.1451,72610000,17.93
1499,07-18-2017,0.1788,0.1723,0.189,0.1605,63600000,3.77
1498,07-19-2017,0.163,0.1788,0.1838,0.1574,49720000,-8.84
1497,07-20-2017,0.1925,0.163,0.1962,0.162,72000000,18.1
1496,07-21-2017,0.1835,0.1925,0.1936,0.1828,41420000,-4.68
1495,07-22-2017,0.1977,0.1835,0.2022,0.182,44310000,7.74
1494,07-23-2017,0.1966,0.1977,0.2065,0.1873,53840000,-0.56
1493,07-24-2017,0.1915,0.1966,0.1984,0.1893,23030000,-2.59
1492,07-25-2017,0.1744,0.1915,0.1926,0.1658,56070000,-8.93
1491,07-26-2017,0.1723,0.1744,0.1787,0.1642,35120000,-1.2
1490,07-27-2017,0.1725,0.1723,0.1756,0.17,20970000,0.12
1489,07-28-2017,0.1633,0.1725,0.1738,0.1591,32440000,-5.33
1488,07-29-2017,0.169,0.1633,0.1704,0.155,26290000,3.49
1487,07-30-2017,0.1633,0.169,0.1709,0.1609,12870000,-3.37
1486,07-31-2017,0.1648,0.1633,0.1689,0.1585,24380000,0.92
1485,08-01-2017,0.1776,0.1648,0.1847,0.162,72690000,7.77
1484,08-02-2017,0.1709,0.1776,0.1794,0.1676,35420000,-3.77
1483,08-03-2017,0.1748,0.1709,0.1771,0.1696,18500000,2.28
1482,08-04-2017,0.1744,0.1748,0.1767,0.1717,21110000,-0.23
1481,08-05-2017,0.1848,0.1744,0.1928,0.1719,61310000,5.96
1480,08-06-2017,0.1802,0.1848,0.1896,0.1786,29470000,-2.49
1479,08-07-2017,0.1782,0.1802,0.1828,0.1766,31300000,-1.11
1478,08-08-2017,0.1967,0.1782,0.1972,0.1772,72730000,10.38
1477,08-09-2017,0.1841,0.1967,0.1967,0.1818,42020000,-6.41
1476,08-10-2017,0.1809,0.1841,0.185,0.1784,33720000,-1.74
1475,08-11-2017,0.1778,0.1809,0.184,0.1758,39330000,-1.71
1474,08-12-2017,0.1716,0.1778,0.1825,0.1707,40430000,-3.49
1473,08-13-2017,0.1657,0.1716,0.1721,0.1587,62430000,-3.44
1472,08-14-2017,0.1683,0.1657,0.1801,0.1652,37650000,1.57
1471,08-15-2017,0.1577,0.1683,0.1683,0.153,65520000,-6.3
1470,08-16-2017,0.1603,0.1577,0.1606,0.1489,53980000,1.65
1469,08-17-2017,0.1578,0.1603,0.161,0.154,39550000,-1.56
1468,08-18-2017,0.1569,0.1578,0.1704,0.1518,66860000,-0.57
1467,08-19-2017,0.1526,0.1569,0.1616,0.1483,46140000,-2.74
1466,08-20-2017,0.1587,0.1526,0.1611,0.1494,33040000,4
1465,08-21-2017,0.1958,0.1587,0.2081,0.1523,151820000,23.38
1464,08-22-2017,0.2421,0.1958,0.2598,0.1715,293310000,23.65
1463,08-23-2017,0.2457,0.2421,0.2977,0.2169,339560000,1.49
1462,08-24-2017,0.2173,0.2457,0.2862,0.2124,244130000,-11.56
1461,08-25-2017,0.2167,0.2173,0.2309,0.2029,123300000,-0.28
1460,08-26-2017,0.2097,0.2167,0.2308,0.2069,58370000,-3.23
1459,08-27-2017,0.2017,0.2097,0.2104,0.193,68630000,-3.81
1458,08-28-2017,0.2252,0.2017,0.242,0.1947,181040000,11.65
1457,08-29-2017,0.2199,0.2252,0.2262,0.2125,79960000,-2.35
1456,08-30-2017,0.2319,0.2199,0.2332,0.2175,58580000,5.46
1455,08-31-2017,0.2593,0.2319,0.2648,0.2275,102180000,11.82
1454,09-01-2017,0.2529,0.2593,0.2604,0.2444,92330000,-2.47
1453,09-02-2017,0.2252,0.2529,0.2538,0.2185,114850000,-10.95
1452,09-03-2017,0.2303,0.2252,0.2381,0.2168,71530000,2.26
1451,09-04-2017,0.2045,0.2303,0.2306,0.1901,110270000,-11.2
1450,09-05-2017,0.2168,0.2045,0.2204,0.1917,74190000,6.01
1449,09-06-2017,0.2314,0.2168,0.2329,0.2162,62410000,6.73
1448,09-07-2017,0.2271,0.2314,0.2318,0.2216,42480000,-1.86
1447,09-08-2017,0.2122,0.2271,0.2295,0.2026,80230000,-6.56
1446,09-09-2017,0.213,0.2122,0.2145,0.2075,26340000,0.38
1445,09-10-2017,0.2173,0.213,0.2243,0.1993,54940000,2.02
1444,09-11-2017,0.2143,0.2173,0.2216,0.2087,42710000,-1.38
1443,09-12-2017,0.2095,0.2143,0.2242,0.206,52560000,-2.24
1442,09-13-2017,0.1983,0.2095,0.2099,0.1904,55980000,-5.35
1441,09-14-2017,0.1711,0.1983,0.2007,0.1663,109970000,-13.72
1440,09-15-2017,0.1846,0.1711,0.1917,0.1483,151330000,7.89
1439,09-16-2017,0.1828,0.1846,0.1918,0.1741,55030000,-0.98
1438,09-17-2017,0.1814,0.1828,0.1846,0.1717,32690000,-0.77
1437,09-18-2017,0.1933,0.1814,0.1946,0.1814,62950000,6.56
1436,09-19-2017,0.1848,0.1933,0.1945,0.1831,40510000,-4.4
1435,09-20-2017,0.1817,0.1848,0.1886,0.1808,27750000,-1.68
1434,09-21-2017,0.171,0.1817,0.1831,0.1703,41360000,-5.89
1433,09-22-2017,0.1728,0.171,0.177,0.1675,27140000,1.05
1432,09-23-2017,0.1791,0.1728,0.1803,0.1701,37390000,3.65
1431,09-24-2017,0.1757,0.1791,0.1799,0.1733,15370000,-1.9
1430,09-25-2017,0.1846,0.1757,0.1869,0.1748,33750000,5.07
1429,09-26-2017,0.1892,0.1846,0.194,0.1809,50440000,2.49
1428,09-27-2017,0.2099,0.1892,0.2146,0.1874,99140000,10.94
1427,09-28-2017,0.2023,0.2099,0.2102,0.1968,67360000,-3.62
1426,09-29-2017,0.1967,0.2023,0.2025,0.188,54180000,-2.77
1425,09-30-2017,0.1999,0.1967,0.2051,0.1955,49440000,1.63
1424,10-01-2017,0.2083,0.1999,0.2085,0.1965,24420000,4.2
1423,10-02-2017,0.2031,0.2083,0.2092,0.2001,35890000,-2.5
1422,10-03-2017,0.2033,0.2031,0.2062,0.198,29010000,0.1
1421,10-04-2017,0.2135,0.2033,0.217,0.2012,67470000,5.02
1420,10-05-2017,0.238,0.2135,0.2442,0.2134,158240000,11.48
1419,10-06-2017,0.2334,0.238,0.2444,0.2332,94210000,-1.93
1418,10-07-2017,0.2397,0.2334,0.2411,0.2324,41920000,2.7
1417,10-08-2017,0.2799,0.2397,0.2811,0.2385,148100000,16.77
1416,10-09-2017,0.2501,0.2799,0.2802,0.234,193730000,-10.65
1415,10-10-2017,0.2582,0.2501,0.2666,0.2406,101120000,3.24
1414,10-11-2017,0.2632,0.2582,0.2656,0.2553,57460000,1.94
1413,10-12-2017,0.2464,0.2632,0.2652,0.2461,108850000,-6.38
1412,10-13-2017,0.2602,0.2464,0.2651,0.233,161980000,5.6
1411,10-14-2017,0.2556,0.2602,0.2685,0.2542,118540000,-1.77
1410,10-15-2017,0.2652,0.2556,0.2691,0.2482,80660000,3.76
1409,10-16-2017,0.2579,0.2652,0.2977,0.2523,257300000,-2.75
1408,10-17-2017,0.2295,0.2579,0.2654,0.214,205000000,-11.01
1407,10-18-2017,0.217,0.2295,0.2344,0.2016,160950000,-5.45
1406,10-19-2017,0.2139,0.217,0.232,0.2064,132480000,-1.43
1405,10-20-2017,0.2082,0.2141,0.2234,0.2056,93320000,-2.66
1404,10-21-2017,0.2097,0.2081,0.2107,0.1971,72830000,0.72
1403,10-22-2017,0.2014,0.2097,0.2114,0.1954,65160000,-3.96
1402,10-23-2017,0.1917,0.2015,0.202,0.1845,72660000,-4.82
1401,10-24-2017,0.2038,0.1917,0.2169,0.183,144680000,6.31
1400,10-25-2017,0.2023,0.2038,0.2047,0.1961,64770000,-0.74
1399,10-26-2017,0.2019,0.2023,0.2046,0.1999,24890000,-0.2
1398,10-27-2017,0.2001,0.2019,0.2027,0.198,16760000,-0.89
1397,10-28-2017,0.1982,0.2001,0.2008,0.1974,13370000,-0.95
1396,10-29-2017,0.2015,0.1981,0.2053,0.1966,27100000,1.66
1395,10-30-2017,0.2024,0.2015,0.2044,0.2001,21610000,0.45
1394,10-31-2017,0.1975,0.2024,0.2034,0.1975,27040000,-2.42
1393,11-01-2017,0.1903,0.1975,0.2006,0.1896,47450000,-3.65
1392,11-02-2017,0.2003,0.191,0.2065,0.1755,103210000,5.25
1391,11-03-2017,0.2059,0.2003,0.2263,0.1961,147020000,2.8
1390,11-04-2017,0.2015,0.2059,0.2061,0.2001,30140000,-2.14
1389,11-05-2017,0.1997,0.2014,0.2033,0.1984,26940000,-0.89
1388,11-06-2017,0.2013,0.1997,0.2067,0.1981,43250000,0.8
1387,11-07-2017,0.2055,0.2013,0.2065,0.1993,39600000,2.09
1386,11-08-2017,0.2167,0.2055,0.2235,0.2031,100570000,5.45
1385,11-09-2017,0.2154,0.2167,0.2218,0.2126,79740000,-0.6
1384,11-10-2017,0.2033,0.2154,0.2185,0.1988,94830000,-5.62
1383,11-11-2017,0.2092,0.2033,0.2147,0.2016,76560000,2.9
1382,11-12-2017,0.1915,0.2092,0.2094,0.1861,212640000,-8.46
1381,11-13-2017,0.2001,0.1915,0.2001,0.1906,82220000,4.49
1380,11-14-2017,0.205,0.2001,0.2103,0.1995,59550000,2.45
1379,11-15-2017,0.2083,0.205,0.2101,0.2037,60050000,1.61
1378,11-16-2017,0.2269,0.2083,0.2809,0.2058,391420000,8.93
1377,11-17-2017,0.2239,0.227,0.2376,0.2174,138200000,-1.32
1376,11-18-2017,0.2275,0.2239,0.2293,0.2191,69820000,1.61
1375,11-19-2017,0.2321,0.2275,0.237,0.2231,88100000,2.02
1374,11-20-2017,0.2406,0.2322,0.2462,0.2315,105380000,3.66
1373,11-21-2017,0.2318,0.2409,0.2444,0.2292,105170000,-3.66
1372,11-22-2017,0.2385,0.2321,0.2417,0.2317,88140000,2.89
1371,11-23-2017,0.24,0.2385,0.2503,0.2357,126130000,0.63
1370,11-24-2017,0.241,0.24,0.2443,0.2312,101010000,0.42
1369,11-25-2017,0.2488,0.241,0.2531,0.2394,89800000,3.24
1368,11-26-2017,0.245,0.2489,0.2492,0.2412,45850000,-1.53
1367,11-27-2017,0.247,0.2445,0.2497,0.2403,104910000,0.82
1366,11-28-2017,0.2795,0.247,0.2806,0.2467,243890000,13.16
1365,11-29-2017,0.2353,0.2796,0.2797,0.2128,286280000,-15.81
1364,11-30-2017,0.2356,0.2356,0.2468,0.22,153340000,0.13
1363,12-01-2017,0.2473,0.2369,0.2511,0.2259,130580000,4.97
1362,12-02-2017,0.2441,0.2473,0.2494,0.2403,72000000,-1.29
1361,12-03-2017,0.2449,0.2441,0.2586,0.2354,114740000,0.33
1360,12-04-2017,0.2462,0.2449,0.2486,0.2354,88850000,0.53
1359,12-05-2017,0.2337,0.2462,0.2469,0.2305,123300000,-5.08
1358,12-06-2017,0.2182,0.2337,0.234,0.2099,204250000,-6.63
1357,12-07-2017,0.2035,0.2182,0.2197,0.2009,208390000,-6.74
1356,12-08-2017,0.2337,0.2037,0.253,0.2005,389260000,14.84
1355,12-09-2017,0.2353,0.2337,0.2446,0.2295,164410000,0.68
1354,12-10-2017,0.2271,0.2353,0.2366,0.2223,121540000,-3.48
1353,12-11-2017,0.2451,0.2271,0.247,0.227,124360000,7.93
1352,12-12-2017,0.3555,0.2451,0.4369,0.2442,519230000,45.04
1351,12-13-2017,0.4584,0.3555,0.5006,0.3388,841260000,28.95
1350,12-14-2017,0.8507,0.4582,0.8809,0.4527,107000000,85.58
1349,12-15-2017,0.7377,0.8507,0.8523,0.6183,677790000,-13.28
1348,12-16-2017,0.7397,0.7375,0.8122,0.7177,294340000,0.27
1347,12-17-2017,0.7114,0.7397,0.7524,0.7016,163700000,-3.83
1346,12-18-2017,0.7558,0.7118,0.7912,0.6651,301540000,6.24
1345,12-19-2017,0.7344,0.7558,0.8402,0.7019,321260000,-2.83
1344,12-20-2017,0.7144,0.7344,0.7426,0.6568,248360000,-2.72
1343,12-21-2017,1.12,0.7144,1.13,0.7128,835990000,56.77
1342,12-22-2017,1,1.12,1.24,0.6203,932170000,-10.71
1341,12-23-2017,1.01,1,1.07,0.9263,223610000,1
1340,12-24-2017,0.9782,1.01,1.01,0.8253,222170000,-3.15
1339,12-25-2017,0.9805,0.9782,1.02,0.9236,102070000,0.24
1338,12-26-2017,1.07,0.9805,1.09,0.9712,130480000,9.13
1337,12-27-2017,1.21,1.07,1.28,1.07,366820000,13.08
1336,12-28-2017,1.26,1.21,1.31,1.1,286900000,4.13
1335,12-29-2017,1.93,1.26,1.97,1.25,664920000,53.17
1334,12-30-2017,1.86,1.93,2.44,1.77,756290000,-3.63
1333,12-31-2017,1.98,1.86,2.09,1.61,275180000,6.45
1332,01-01-2018,2.05,1.98,2.09,1.81,120740000,3.54
1331,01-02-2018,2.19,2.05,2.21,1.89,201990000,6.83
1330,01-03-2018,2.73,2.19,2.85,2.15,387510000,24.66
1329,01-04-2018,2.73,2.73,3.29,2.58,438910000,0
1328,01-05-2018,2.51,2.73,3.05,2.24,381020000,-8.06
1327,01-06-2018,2.65,2.51,2.85,2.46,149250000,5.58
1326,01-07-2018,2.78,2.65,2.82,2.58,100070000,4.91
1325,01-08-2018,2.41,2.78,2.78,1.93,219910000,-13.31
1324,01-09-2018,2.1219,2.26936,2.28746,1.98827,119420000,-11.95
1323,01-10-2018,1.99901,2.1219,2.1822,1.6817,0,-5.79
1322,01-11-2018,1.94728,2.00062,2.19216,1.64395,0,-2.59
1321,01-12-2018,2.02243,1.94897,2.12478,1.85842,0,3.86
1320,01-13-2018,2.04008,2.02184,2.11762,1.9881,0,0.87
1319,01-14-2018,1.88429,2.0399,2.04136,1.82547,0,-7.64
1318,01-15-2018,1.70757,1.88429,1.92504,1.67782,0,-9.38
1317,01-16-2018,1.19846,1.70878,1.73382,0.90028,0,-29.81
1316,01-17-2018,1.34068,1.1979,1.42809,0.88529,0,11.87
1315,01-18-2018,1.60697,1.34073,1.75914,1.25973,0,19.86
1314,01-19-2018,1.57155,1.60712,1.7128,1.50367,0,-2.2
1313,01-20-2018,1.60149,1.57383,1.65727,1.52065,0,1.91
1312,01-21-2018,1.39464,1.60096,1.60199,1.35002,0,-12.92
1311,01-22-2018,1.37243,1.39622,1.44513,1.1701,315170000,-1.59
1310,01-23-2018,1.36019,1.37198,1.46006,1.21422,318660000,-0.89
1309,01-24-2018,1.38162,1.36125,1.44365,1.321,181990000,1.58
1308,01-25-2018,1.30863,1.38152,1.40163,1.28565,124140000,-5.28
1307,01-26-2018,1.21363,1.30864,1.32551,1.12097,239380000,-7.26
1306,01-27-2018,1.22142,1.21363,1.24298,1.18317,100440000,0.64
1305,01-28-2018,1.3632,1.22147,1.39393,1.21828,148990000,11.61
1304,01-29-2018,1.271,1.36329,1.37075,1.25299,120500000,-6.76
1303,01-30-2018,1.11266,1.27101,1.27281,1.09043,202780000,-12.46
1302,01-31-2018,1.13931,1.11594,1.14804,1.02701,159010000,2.4
1301,02-01-2018,0.95131,1.13627,1.14261,0.89933,273940000,-16.5
1300,02-02-2018,0.8993,0.95131,0.96437,0.66529,698210000,-5.47
1299,02-03-2018,0.95978,0.90083,1.01952,0.7825,322510000,6.73
1298,02-04-2018,0.81795,0.95985,0.96898,0.78294,246240000,-14.78
1297,02-05-2018,0.68132,0.8179,0.83638,0.64196,435070000,-16.7
1296,02-06-2018,0.76185,0.68136,0.77926,0.5746,572180000,11.82
1295,02-07-2018,0.71781,0.76286,0.81291,0.69687,255920000,-5.78
1294,02-08-2018,0.78213,0.71783,0.79002,0.71286,179310000,8.96
1293,02-09-2018,0.92043,0.78205,0.92851,0.74203,290660000,17.68
1292,02-10-2018,1.02892,0.9202,1.22864,0.90687,650580000,11.79
1291,02-11-2018,0.96074,1.02856,1.03859,0.8941,326850000,-6.63
1290,02-12-2018,1.0427,0.96117,1.07547,0.95916,232360000,8.53
1289,02-13-2018,0.98725,1.0427,1.04843,0.96758,137470000,-5.32
1288,02-14-2018,1.12865,0.98734,1.15377,0.98113,237120000,14.32
1287,02-15-2018,1.10821,1.1283,1.14278,1.07074,190360000,-1.81
1286,02-16-2018,1.11358,1.10797,1.11712,1.06601,100220000,0.48
1285,02-17-2018,1.17811,1.11358,1.20265,1.10391,146320000,5.8
1284,02-18-2018,1.07052,1.17809,1.17907,1.04427,148630000,-9.13
1283,02-19-2018,1.10954,1.06984,1.13353,1.06949,66360000,3.65
1282,02-20-2018,1.02735,1.10954,1.13297,1.01181,116410000,-7.41
1281,02-21-2018,0.95247,1.02801,1.04072,0.94058,160250000,-7.29
1280,02-22-2018,0.89144,0.95243,1.00433,0.86399,170610000,-6.41
1279,02-23-2018,0.94178,0.89144,0.98311,0.85367,133520000,5.65
1278,02-24-2018,0.90218,0.94109,0.96733,0.87252,86530000,-4.21
1277,02-25-2018,0.9026,0.90218,0.92479,0.88094,58010000,0.05
1276,02-26-2018,0.92937,0.90303,0.94378,0.8773,82480000,2.97
1275,02-27-2018,0.92968,0.92978,0.95805,0.91822,64200000,0.03
1274,02-28-2018,0.88692,0.92939,0.94707,0.88353,74260000,-4.6
1273,03-01-2018,0.91533,0.88692,0.94714,0.87629,92330000,3.2
1272,03-02-2018,0.89935,0.91533,0.92145,0.88771,53240000,-1.75
1271,03-03-2018,0.89855,0.89921,0.92053,0.8923,66100000,-0.09
1270,03-04-2018,1.0043,0.89849,1.02711,0.88572,176840000,11.77
1269,03-05-2018,0.94569,1.00421,1.08514,0.94342,336050000,-5.84
1268,03-06-2018,0.90345,0.94401,0.9798,0.89676,223300000,-4.47
1267,03-07-2018,0.85192,0.90367,0.91412,0.79199,224160000,-5.7
1266,03-08-2018,0.80642,0.85212,0.87251,0.79771,134350000,-5.34
1265,03-09-2018,0.82457,0.80633,0.84138,0.73363,211300000,2.25
1264,03-10-2018,0.77546,0.82449,0.84073,0.77066,100470000,-5.95
1263,03-11-2018,0.81652,0.77546,0.82985,0.7523,107500000,5.29
1262,03-12-2018,0.78325,0.8169,0.82695,0.76613,81580000,-4.07
1261,03-13-2018,0.77825,0.78325,0.79943,0.76337,73700000,-0.64
1260,03-14-2018,0.68783,0.77825,0.79079,0.65633,158130000,-11.62
1259,03-15-2018,0.68468,0.68784,0.72309,0.63136,180040000,-0.46
1258,03-16-2018,0.67874,0.68468,0.71019,0.66083,155720000,-0.87
1257,03-17-2018,0.62952,0.6782,0.68321,0.6172,118910000,-7.25
1256,03-18-2018,0.65043,0.62944,0.68163,0.53945,282000000,3.32
1255,03-19-2018,0.72155,0.65052,0.72417,0.62823,221700000,10.94
1254,03-20-2018,0.70026,0.72095,0.72095,0.65919,219520000,-2.95
1253,03-21-2018,0.68035,0.70026,0.70936,0.66237,156170000,-2.84
1252,03-22-2018,0.65445,0.68042,0.69119,0.62382,142670000,-3.81
1251,03-23-2018,0.6404,0.65445,0.65445,0.61433,110360000,-2.15
1250,03-24-2018,0.62913,0.64045,0.67795,0.62902,103750000,-1.76
1249,03-25-2018,0.63466,0.62921,0.65427,0.62239,76010000,0.88
1248,03-26-2018,0.58843,0.63466,0.63715,0.57604,154410000,-7.29
1247,03-27-2018,0.57012,0.58893,0.5964,0.5582,113150000,-3.11
1246,03-28-2018,0.57354,0.57022,0.58862,0.56588,84440000,0.6
1245,03-29-2018,0.50298,0.57359,0.57493,0.49814,194980000,-12.3
1244,03-30-2018,0.49917,0.50333,0.52665,0.47369,219080000,-0.76
1243,03-31-2018,0.50089,0.49929,0.52182,0.49327,114400000,0.35
1242,04-01-2018,0.47874,0.50127,0.50893,0.45579,123190000,-4.42
1241,04-02-2018,0.49373,0.47874,0.50364,0.47223,103100000,3.13
1240,04-03-2018,0.54745,0.49379,0.55252,0.49218,160500000,10.88
1239,04-04-2018,0.49122,0.54744,0.55256,0.4869,142420000,-10.27
